ACD	ADNP	0.216692
ACD	ALKBH2	0.056720
ACD	ALKBH3	0.083517
ACD	APEX1	0.175275
ACD	APEX2	0.209861
ACD	APLF	0.298865
ACD	APTX	0.300668
ACD	ATAD5	0.308205
ACD	ATM	0.232314
ACD	ATR	0.203602
ACD	ATRIP	0.290930
ACD	ATRX	0.391096
ACD	BARD1	0.290651
ACD	BCCIP	0.149955
ACD	BLM	0.301520
ACD	BRAT1	0.304698
ACD	BRCA1	0.375833
ACD	BRCA2	0.150981
ACD	BRCC3	0.408543
ACD	BRE	0.349142
ACD	BRIP1	0.254150
ACD	CBX3	0.223469
ACD	CCNA2	0.225095
ACD	CCNH	0.213590
ACD	CDC7	0.235478
ACD	CDC45	0.213140
ACD	CDK2	0.298223
ACD	CDK7	0.176148
ACD	CENPK	0.118331
ACD	CEP152	0.150164
ACD	CETN2	0.190022
ACD	CETN3	0.255215
ACD	CHAF1A	0.153937
ACD	CHEK1	0.198014
ACD	CHEK2	0.321288
ACD	CHTF18	0.333528
ACD	CKS2	0.207361
ACD	CLK2	0.273431
ACD	CLSPN	0.342590
ACD	DBF4B	0.231838
ACD	DCLRE1A	0.184142
ACD	DCLRE1B	0.781433
ACD	DCLRE1C	0.243463
ACD	DDB1	0.153332
ACD	DDB2	0.216063
ACD	DHX9	0.279060
ACD	DMC1	0.265006
ACD	DNA2	0.097975
ACD	DRG1	0.274929
ACD	DSCC1	0.308112
ACD	DTL	0.227264
ACD	DUT	0.167366
ACD	EME1	0.308236
ACD	EME2	0.080883
ACD	ENDOV	0.047431
ACD	ERCC1	0.364020
ACD	ERCC2	0.235286
ACD	ERCC3	0.134598
ACD	ERCC4	0.261673
ACD	ERCC5	0.195761
ACD	ERCC6	0.102782
ACD	ERCC8	0.189896
ACD	EXO1	0.332589
ACD	FAAP20	0.269892
ACD	FAAP24	0.261938
ACD	FAAP100	0.241744
ACD	FAM175A	0.240742
ACD	FAN1	0.283960
ACD	FANCA	0.109973
ACD	FANCB	0.247985
ACD	FANCC	0.151600
ACD	FANCD2	0.198085
ACD	FANCE	0.202866
ACD	FANCF	0.178300
ACD	FANCG	0.220641
