ACD	ADNP	0.102408
ACD	ALKBH2	0.100140
ACD	ALKBH3	0.105016
ACD	APEX1	0.098698
ACD	APEX2	0.107259
ACD	APLF	0.104006
ACD	APTX	0.103534
ACD	ATAD5	0.129018
ACD	ATM	0.103534
ACD	ATR	0.099706
ACD	ATRIP	0.107259
ACD	ATRX	0.143946
ACD	BARD1	0.098610
ACD	BCCIP	0.098610
ACD	BLM	0.098914
ACD	BRAT1	0.092526
ACD	BRCA1	0.104006
ACD	BRCA2	0.109498
ACD	BRCC3	0.104959
ACD	BRE	0.099706
ACD	BRIP1	0.092526
ACD	CBX3	0.104959
ACD	CCNA2	0.107259
ACD	CCNH	0.097248
ACD	CDC7	0.092526
ACD	CDC45	0.092526
ACD	CDK2	0.097350
ACD	CDK7	0.086407
ACD	CENPK	0.096987
ACD	CEP152	0.092526
ACD	CETN2	0.102366
ACD	CETN3	0.099168
ACD	CHAF1A	0.099706
ACD	CHEK1	0.102408
ACD	CHEK2	0.101357
ACD	CHTF18	0.097248
ACD	CKS2	0.101357
ACD	CLK2	0.107259
ACD	CLSPN	0.092526
ACD	DBF4B	0.114955
ACD	DCLRE1A	0.092526
ACD	DCLRE1B	0.092526
ACD	DCLRE1C	0.092526
ACD	DDB1	0.092526
ACD	DDB2	0.104659
ACD	DHX9	0.092526
ACD	DMC1	0.092526
ACD	DNA2	0.092526
ACD	DRG1	0.096731
ACD	DSCC1	0.102147
ACD	DTL	0.092804
ACD	DUT	0.092169
ACD	EME1	0.109744
ACD	EME2	0.092526
ACD	ENDOV	0.092526
ACD	ERCC1	0.097685
ACD	ERCC2	0.097361
ACD	ERCC3	0.097248
ACD	ERCC4	0.094486
ACD	ERCC5	0.103225
ACD	ERCC6	0.097719
ACD	ERCC8	0.106474
ACD	EXO1	0.097719
ACD	FAAP20	0.092526
ACD	FAAP24	0.092526
ACD	FAAP100	0.092526
ACD	FAM175A	0.102408
ACD	FAN1	0.098463
ACD	FANCA	0.092526
ACD	FANCB	0.090363
ACD	FANCC	0.092526
ACD	FANCD2	0.100983
ACD	FANCE	0.110059
ACD	FANCF	0.092526
ACD	FANCG	0.103369
ACD	FANCI	0.101357
ACD	FANCL	0.092526
ACD	FANCM	0.103369
ACD	FEN1	0.107259
ACD	GADD45A	0.092526
ACD	GADD45G	0.092526
ACD	GEN1	0.110059
ACD	GGCT	0.111474
ACD	GINS1	0.100140
ACD	GINS2	0.096499
ACD	GINS3	0.111474
ACD	GINS4	0.107064
ACD	GMPS	0.093923
ACD	GTF2H1	0.099706
ACD	GTF2H2	0.092526
ACD	GTF2H3	0.114955
ACD	GTF2H4	0.099706
ACD	GTF2H5	0.111474
ACD	H2AFX	0.096731
ACD	HELQ	0.092526
ACD	HLTF	0.102996
ACD	HMGB1	0.092526
ACD	HMGB2	0.100436
ACD	HNRNPR	0.106474
ACD	HNRNPUL1	0.097248
ACD	HUS1	0.104959
ACD	HUS1B	0.129018
ACD	KIN	0.104659
ACD	LIG1	0.093963
ACD	LIG3	0.097361
ACD	LIG4	0.098652
ACD	MAD2L2	0.102408
ACD	MBD4	0.092526
ACD	MCM2	0.107259
ACD	MCM3	0.092526
ACD	MCM4	0.093923
ACD	MCM5	0.090288
ACD	MCM6	0.093963
ACD	MCM7	0.107064
ACD	MCM8	0.093228
ACD	MCM10	0.092526
ACD	MCMBP	0.092526
ACD	MDC1	0.098698
ACD	MGMT	0.093228
ACD	MLH1	0.103766
ACD	MLH3	0.109498
ACD	MMS19	0.097361
ACD	MMS22L	0.092526
ACD	MNAT1	0.098914
ACD	MPG	0.094486
ACD	MPLKIP	0.092526
ACD	MRE11	0.104659
ACD	MSH2	0.105016
ACD	MSH3	0.098463
ACD	MSH4	0.092526
ACD	MSH5	0.092169
ACD	MSH6	0.097350
ACD	MTBP	0.092526
ACD	MUS81	0.092526
ACD	MUTYH	0.068659
ACD	NABP2	0.098914
ACD	NARFL	0.093228
ACD	NBN	0.098914
ACD	NCAPD2	0.104659
ACD	NCAPD3	0.112864
ACD	NCAPG	0.101357
ACD	NCAPG2	0.098698
ACD	NCAPH	0.093228
ACD	NCAPH2	0.092526
ACD	NEIL1	0.092526
ACD	NEIL2	0.098698
ACD	NEIL3	0.092526
ACD	NHEJ1	0.097350
ACD	NTHL1	0.102996
ACD	NUDT1	0.093963
ACD	NUP188	0.100140
ACD	OGG1	0.092526
ACD	ORC1	0.104959
ACD	ORC2	0.096596
