ACD	ADNP	0.208882
ACD	ALKBH2	0.1061635
ACD	ALKBH3	0.096812
ACD	APEX1	0.1713375
ACD	APEX2	0.2077035
ACD	APLF	0.1953675
ACD	APTX	0.2197565
ACD	ATAD5	0.235797
ACD	ATM	0.274615
ACD	ATR	0.242222
ACD	ATRIP	0.2560715
ACD	ATRX	0.2884195
ACD	BARD1	0.27384
ACD	BCCIP	0.165227
ACD	BLM	0.3632505
ACD	BRAT1	0.226332
ACD	BRCA1	0.290959
ACD	BRCA2	0.2126715
ACD	BRCC3	0.258818
ACD	BRE	0.1747955
ACD	BRIP1	0.226437
ACD	CBX3	0.1756105
ACD	CCNA2	0.2551235
ACD	CCNH	0.1963225
ACD	CDC7	0.21089
ACD	CDC45	0.2325105
ACD	CDK2	0.220552
ACD	CDK7	0.171347
ACD	CENPK	0.212955
ACD	CEP152	0.2368605
ACD	CETN2	0.169775
ACD	CETN3	0.238018
ACD	CHAF1A	0.2091395
ACD	CHEK1	0.2557655
ACD	CHEK2	0.259202
ACD	CHTF18	0.284792
ACD	CKS2	0.1974505
ACD	CLK2	0.1969615
ACD	CLSPN	0.2712945
ACD	DBF4B	0.216922
ACD	DCLRE1A	0.159493
ACD	DCLRE1B	0.6486625
ACD	DCLRE1C	0.20867
ACD	DDB1	0.2016095
ACD	DDB2	0.1867325
ACD	DHX9	0.2703955
ACD	DMC1	0.071407
ACD	DNA2	0.2057455
ACD	DRG1	0.2381395
ACD	DSCC1	0.2033825
ACD	DTL	0.2266625
ACD	DUT	0.159254
ACD	EME1	0.2965685
ACD	EME2	0.115598
ACD	ENDOV	0.069293
ACD	ERCC1	0.1771905
ACD	ERCC2	0.1546145
ACD	ERCC3	0.1925515
ACD	ERCC4	0.2329
ACD	ERCC5	0.1896855
ACD	ERCC6	0.1757775
ACD	ERCC8	0.155921
ACD	EXO1	0.2483
ACD	FAAP20	0.1760945
ACD	FAAP24	0.2256405
ACD	FAAP100	0.1874615
ACD	FAM175A	0.19885
ACD	FAN1	0.1961905
ACD	FANCA	0.223291
ACD	FANCB	0.207427
ACD	FANCC	0.172637
ACD	FANCD2	0.268678
ACD	FANCE	0.203452
ACD	FANCF	0.156663
ACD	FANCG	0.2104255
ACD	FANCI	0.213458
ACD	FANCL	0.1998125
ACD	FANCM	0.2498135
ACD	FEN1	0.214916
ACD	GADD45A	0.154918
ACD	GADD45G	0.1595715
ACD	GEN1	0.1503635
ACD	GGCT	0.184283
ACD	GINS1	0.244257
ACD	GINS2	0.24933
ACD	GINS3	0.2641935
ACD	GINS4	0.2323045
ACD	GMPS	0.19763
ACD	GTF2H1	0.1955905
ACD	GTF2H2	0.1328925
ACD	GTF2H3	0.1704395
ACD	GTF2H4	0.1771855
ACD	GTF2H5	0.155101
ACD	H2AFX	0.2499555
ACD	HELQ	0.198744
ACD	HLTF	0.222944
ACD	HMGB1	0.1890885
ACD	HMGB2	0.216157
ACD	HNRNPR	0.307001
ACD	HNRNPUL1	0.1880085
ACD	HUS1	0.2115865
ACD	HUS1B	0.209061
