ACD	ADNP	0.202890
ACD	ALKBH2	0.106613
ACD	ALKBH3	0.097596
ACD	APEX1	0.175208
ACD	APEX2	0.209861
ACD	APLF	0.191209
ACD	APTX	0.218824
ACD	ARID1A	0.218926
ACD	ATAD5	0.236055
ACD	ATM	0.275558
ACD	ATR	0.236560
ACD	ATRIP	0.254109
ACD	ATRX	0.282925
ACD	BARD1	0.276704
ACD	BCCIP	0.167128
ACD	BLM	0.366110
ACD	BRAT1	0.223919
ACD	BRCA1	0.290046
ACD	BRCA2	0.211101
ACD	BRCC3	0.256076
ACD	BRE	0.175784
ACD	BRIP1	0.227687
ACD	CALML5	0.124630
ACD	CBX3	0.174344
ACD	CCNA2	0.253271
ACD	CCNH	0.186850
ACD	CDC7	0.207192
ACD	CDC45	0.228502
ACD	CDK2	0.221418
ACD	CDK7	0.167218
ACD	CENPK	0.210640
ACD	CEP152	0.233053
ACD	CETN2	0.162990
ACD	CETN3	0.235461
ACD	CHAF1A	0.206667
ACD	CHEK1	0.259294
ACD	CHEK2	0.258974
ACD	CHTF18	0.282775
ACD	CKM	0.100231
ACD	CKS2	0.195662
ACD	CLK2	0.196162
ACD	CLSPN	0.268394
ACD	CSTB	0.085634
ACD	DBF4B	0.210842
ACD	DCLRE1A	0.160342
ACD	DCLRE1B	0.643312
ACD	DCLRE1C	0.212304
ACD	DDB1	0.200726
ACD	DDB2	0.182647
ACD	DHX9	0.270935
ACD	DMC1	0.070633
ACD	DNA2	0.205487
ACD	DNAJB2	0.083601
ACD	DRG1	0.242705
ACD	DSCC1	0.206887
ACD	DTL	0.226354
ACD	DUT	0.157676
ACD	EME1	0.291881
ACD	EME2	0.114984
ACD	ENDOV	0.072255
ACD	ERCC1	0.181251
ACD	ERCC2	0.152092
ACD	ERCC3	0.187622
ACD	ERCC4	0.232054
ACD	ERCC5	0.187253
ACD	ERCC6	0.177939
ACD	ERCC8	0.152209
ACD	EXO1	0.248126
ACD	FAAP20	0.176650
ACD	FAAP24	0.223741
ACD	FAAP100	0.194192
ACD	FABP5	0.136416
ACD	FAM175A	0.199421
ACD	FAN1	0.198448
ACD	FANCA	0.221293
ACD	FANCB	0.203469
ACD	FANCC	0.171895
ACD	FANCD2	0.267900
ACD	FANCE	0.201289
ACD	FANCF	0.148641
ACD	FANCG	0.206297
ACD	FANCI	0.214681
ACD	FANCL	0.198401
ACD	FANCM	0.249655
ACD	FEN1	0.217509
ACD	FOXK1	0.165466
ACD	GADD45A	0.155459
ACD	GADD45G	0.160743
ACD	GEN1	0.148533
ACD	GGCT	0.187156
